year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2011,12,MQ,American Eagle Airlines Inc.,GRB,"Green Bay, WI: Austin Straubel International",87,8,1.75,1,2.88,0,2.37,1,0,220,31,20,88,0,81
2011,12,MQ,American Eagle Airlines Inc.,GRI,"Grand Island, NE: Central Nebraska Regional",57,9,4.55,3.35,0,0,1.1,2,2,432,134,200,0,0,98
2011,12,MQ,American Eagle Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",152,21,9.44,1.3,6.08,0,4.17,1,1,748,304,47,217,0,180
2011,12,MQ,American Eagle Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",142,23,11.44,1.01,5.65,0,4.91,0,0,817,473,26,122,0,196
2011,12,MQ,American Eagle Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",117,27,9.87,0.92,3.53,0,12.68,0,1,1425,446,97,115,0,767
2011,12,MQ,American Eagle Airlines Inc.,HOU,"Houston, TX: William P Hobby",214,46,16,4.04,16.41,0,9.55,2,1,1646,551,229,439,0,427
2011,12,MQ,American Eagle Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",85,9,3.25,0.35,5.09,0,0.32,1,0,337,94,19,209,0,15
2011,12,MQ,American Eagle Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",209,42,18.29,2.51,15.91,0,5.29,1,0,2116,912,104,674,0,426
2011,12,MQ,American Eagle Airlines Inc.,ICT,"Wichita, KS: Wichita Mid-Continent",84,17,6.17,0.74,8.41,0,1.68,0,0,632,330,20,187,0,95
2011,12,MQ,American Eagle Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",60,5,1.87,0,2.13,0,1,1,0,178,78,0,85,0,15
2011,12,MQ,American Eagle Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",270,26,12,1.11,5.18,0,7.71,1,1,812,388,53,151,0,220
2011,12,MQ,American Eagle Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson - Evers International",199,33,16.47,0.41,11.3,0,4.81,2,0,1019,522,15,334,0,148
2011,12,MQ,American Eagle Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",114,23,6.89,0.72,10.31,0,5.08,0,0,792,226,13,324,0,229
2011,12,MQ,American Eagle Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",589,88,23.46,0,41.7,0,22.85,15,5,5053,1937,0,2112,0,1004
2011,12,MQ,American Eagle Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1875,211,32.86,20.56,65.39,1,91.19,54,17,15071,2573,4995,2301,31,5171
2011,12,MQ,American Eagle Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",168,45,16.82,3.66,13.47,0,11.05,2,1,1553,666,95,399,0,393
2011,12,MQ,American Eagle Airlines Inc.,LCH,"Lake Charles, LA: Lake Charles Regional",62,14,6.76,0.87,2.61,0,3.76,0,0,599,341,26,67,0,165
2011,12,MQ,American Eagle Airlines Inc.,LEX,"Lexington, KY: Blue Grass",142,14,7.13,1.28,2.76,0,2.83,1,0,654,219,113,110,0,212
2011,12,MQ,American Eagle Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional",111,28,10.46,2.54,6.75,0,8.26,4,3,1307,511,95,231,0,470
2011,12,MQ,American Eagle Airlines Inc.,LGA,"New York, NY: LaGuardia",1390,233,41.62,2.05,138.8,0,50.53,9,1,14716,5220,72,6566,0,2858
2011,12,MQ,American Eagle Airlines Inc.,LIT,"Little Rock, AR: Adams Field",222,36,11.86,2.59,13.98,0,7.57,1,0,1496,754,79,416,0,247
2011,12,MQ,American Eagle Airlines Inc.,LRD,"Laredo, TX: Laredo International",114,23,6.98,3.77,10.05,0,2.2,4,3,830,256,169,257,0,148
2011,12,MQ,American Eagle Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International",150,31,12.06,3.46,4.5,0,10.98,2,1,1375,492,261,128,0,494
2011,12,MQ,American Eagle Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",146,19,4.3,1.89,7.49,0,5.33,0,0,723,117,69,249,0,288
2011,12,MQ,American Eagle Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",80,10,4.23,0.46,3.73,0,1.59,0,0,375,157,17,104,0,97
2011,12,MQ,American Eagle Airlines Inc.,MEM,"Memphis, TN: Memphis International",118,17,2.32,1,12.58,0,1.09,1,0,450,55,23,341,0,31
2011,12,MQ,American Eagle Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",31,8,0.42,0.3,2.36,0,4.92,0,0,268,14,14,63,0,177
2011,12,MQ,American Eagle Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",87,21,7.7,2.07,3.99,0,7.24,0,0,1091,537,74,158,0,322
2011,12,MQ,American Eagle Airlines Inc.,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",147,26,8.11,4.78,4.27,0,8.84,0,0,1017,299,224,137,0,357
2011,12,MQ,American Eagle Airlines Inc.,MIA,"Miami, FL: Miami International",1287,137,36.57,1.76,41.05,0,57.62,7,0,7794,3130,69,1126,0,3469
2011,12,MQ,American Eagle Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",178,26,9.97,2.79,6.34,0,6.89,0,0,775,314,60,185,0,216
2011,12,MQ,American Eagle Airlines Inc.,MLI,"Moline, IL: Quad City International",142,22,12.08,2.14,4.09,0,3.68,0,0,841,492,43,146,0,160
2011,12,MQ,American Eagle Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",91,18,6.98,0.74,3.86,0,6.42,0,1,669,254,45,105,0,265
2011,12,MQ,American Eagle Airlines Inc.,MQT,"Marquette, MI: Sawyer International",26,4,1,0,2.04,0,0.96,0,0,258,130,0,65,0,63
2011,12,MQ,American Eagle Airlines Inc.,MRY,"Monterey, CA: Monterey Peninsula",85,3,2.79,0,0.21,0,0,4,1,144,139,0,5,0,0
2011,12,MQ,American Eagle Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",83,16,5,0.14,3.53,0,7.33,0,0,615,209,10,89,0,307
2011,12,MQ,American Eagle Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",296,43,17.19,0.25,15.74,0,9.82,3,0,1986,715,9,648,0,614
2011,12,MQ,American Eagle Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",60,14,4.94,0,6.24,0,2.83,0,0,545,166,0,207,0,172
2011,12,MQ,American Eagle Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",11,2,1,0.02,0.12,0,0.86,0,0,103,53,1,6,0,43
2011,12,MQ,American Eagle Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",179,31,10.62,0.62,12.7,0,7.06,1,0,1303,420,88,365,0,430
2011,12,MQ,American Eagle Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",119,18,7.74,0.33,6.73,0,3.2,0,0,748,246,28,309,0,165
2011,12,MQ,American Eagle Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",6627,761,156.67,24.96,322.59,0.47,256.31,64,4,48815,18449,1500,13938,8,14920
2011,12,MQ,American Eagle Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",93,9,3.29,0,3,0,2.71,2,1,277,111,0,60,0,106
2011,12,MQ,American Eagle Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",140,33,7.17,1.79,18.66,0,5.38,2,1,1580,201,185,955,0,239
2011,12,MQ,American Eagle Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",121,28,8.52,0.2,9.25,0,10.03,3,0,1498,311,28,280,0,879
2011,12,MQ,American Eagle Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",83,19,10.61,0.38,1.83,0,6.19,2,0,645,313,10,37,0,285
2011,12,MQ,American Eagle Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",238,30,4.43,1.23,16.41,0,7.92,1,1,1206,208,45,594,0,359
2011,12,MQ,American Eagle Airlines Inc.,PNS,"Pensacola, FL: Pensacola Gulf Coast Regional",233,31,14.73,2.9,4.56,0,8.81,4,1,1599,878,191,164,0,366
2011,12,MQ,American Eagle Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",31,1,0.56,0,0,0,0.44,0,0,59,33,0,0,0,26
2011,12,MQ,American Eagle Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",657,76,23.29,1.99,19.6,0,31.12,5,0,3708,1073,126,867,0,1642
2011,12,MQ,American Eagle Airlines Inc.,RIC,"Richmond, VA: Richmond International",172,13,4.91,0,3.3,0,4.8,1,1,538,175,0,160,0,203
2011,12,MQ,American Eagle Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",79,12,2.75,0,5.58,0,3.67,0,0,420,173,0,138,0,109
2011,12,MQ,American Eagle Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",110,12,4.96,1.14,4.37,0,1.52,0,0,436,156,41,158,0,81
2011,12,MQ,American Eagle Airlines Inc.,ROW,"Roswell, NM: Roswell International Air Center",88,14,5.16,0.66,2.77,0,5.41,3,3,595,199,40,119,0,237
2011,12,MQ,American Eagle Airlines Inc.,RST,"Rochester, MN: Rochester International",27,3,0.88,0,2.12,0,0,1,0,107,50,0,57,0,0
2011,12,MQ,American Eagle Airlines Inc.,SAF,"Santa Fe, NM: Santa Fe Municipal",85,25,8.36,0.68,5.61,0,10.35,7,0,1046,419,43,165,0,419
2011,12,MQ,American Eagle Airlines Inc.,SAN,"San Diego, CA: San Diego International",319,20,5.38,0.54,8.06,0,6.02,13,0,909,211,35,273,0,390
2011,12,MQ,American Eagle Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",59,21,5.38,0.5,10.81,0,4.31,0,0,852,287,8,343,0,214
2011,12,MQ,American Eagle Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",93,17,8.61,2.45,1.42,0,4.52,0,0,867,468,135,55,0,209
2011,12,MQ,American Eagle Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",146,15,3.67,0,6.7,0,4.64,3,0,571,200,0,182,0,189
2011,12,MQ,American Eagle Airlines Inc.,SDF,"Louisville, KY: Louisville International-Standiford Field",93,13,7.94,0,2.7,0,2.36,0,0,421,312,0,70,0,39
2011,12,MQ,American Eagle Airlines Inc.,SGF,"Springfield, MO: Springfield-Branson National",295,43,15.62,5.15,10.59,0,11.65,0,0,1966,612,301,408,0,645
2011,12,MQ,American Eagle Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",169,10,2.87,0.47,3.26,0,3.4,4,0,380,59,31,102,0,188
2011,12,MQ,American Eagle Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",195,23,12.33,1.22,4.25,0,5.2,1,0,1204,702,78,165,0,259
2011,12,MQ,American Eagle Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",107,11,1.54,1.2,4.6,0,3.66,3,1,475,66,53,144,0,212
2011,12,MQ,American Eagle Airlines Inc.,SPI,"Springfield, IL: Abraham Lincoln Capital",57,8,4.18,0.55,0,0,3.28,0,0,333,161,47,0,0,125
2011,12,MQ,American Eagle Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",102,9,3.88,0,2.37,0,2.75,0,0,368,144,0,86,0,138
2011,12,MQ,American Eagle Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee Regional",121,19,10.42,1.32,4.54,0,2.73,0,0,851,368,226,159,0,98
2011,12,MQ,American Eagle Airlines Inc.,TOL,"Toledo, OH: Toledo Express",25,1,0,0,1,0,0,0,0,91,0,0,91,0,0
2011,12,MQ,American Eagle Airlines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",48,3,1,0,1,0,1,0,0,70,17,0,37,0,16
2011,12,MQ,American Eagle Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",115,17,8.74,0.2,6.09,0,1.97,0,0,570,290,17,184,0,79
2011,12,MQ,American Eagle Airlines Inc.,TUS,"Tucson, AZ: Tucson International",82,28,1.11,0.45,20,0,6.44,2,0,976,59,13,499,0,405
2011,12,MQ,American Eagle Airlines Inc.,TVC,"Traverse City, MI: Cherry Capital",57,8,2.6,0,1.93,0,3.47,0,0,235,48,0,66,0,121
2011,12,MQ,American Eagle Airlines Inc.,TXK,"Texarkana, AR: Texarkana Regional-Webb Field",57,15,8.72,0,3.2,0,3.08,1,0,636,314,0,74,0,248
